Unnamed: 0,time,Madrid_wind_speed,Valencia_wind_deg,Bilbao_rain_1h,Valencia_wind_speed,Seville_humidity,Madrid_humidity,Bilbao_clouds_all,Bilbao_wind_speed,Seville_clouds_all,Bilbao_wind_deg,Barcelona_wind_speed,Barcelona_wind_deg,Madrid_clouds_all,Seville_wind_speed,Barcelona_rain_1h,Seville_pressure,Seville_rain_1h,Bilbao_snow_3h,Barcelona_pressure,Seville_rain_3h,Madrid_rain_1h,Barcelona_rain_3h,Valencia_snow_3h,Madrid_weather_id,Barcelona_weather_id,Bilbao_pressure,Seville_weather_id,Valencia_pressure,Seville_temp_max,Madrid_pressure,Valencia_temp_max,Valencia_temp,Bilbao_weather_id,Seville_temp,Valencia_humidity,Valencia_temp_min,Barcelona_temp_max,Madrid_temp_max,Barcelona_temp,Bilbao_temp_min,Bilbao_temp,Barcelona_temp_min,Bilbao_temp_max,Seville_temp_min,Madrid_temp,Madrid_temp_min
1829,2015-08-18 06:00:00,1.3333333333,level_1,0.0,1.0,82.0,62.0,75.0,1.0,0.0,0.0,4.0,53.3333333333,13.3333333333,1.3333333333,1.6,sp3,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,800.6666666667,407.8333333333,1016.0,800.0,1011.0,306.15,1013.0,297.8166666667,295.8633333333,803.0,297.2166666667,73.3333333333,293.8966666667,294.82,293.8833333333,291.0866666667,284.15,287.32,287.2233333333,290.15,291.8166666667,292.72,292.08
1830,2015-08-18 09:00:00,1.3333333333,level_5,0.0,3.3333333333,77.6666666667,56.3333333333,75.0,0.6666666667,20.0,0.0,2.6666666667,40.0,6.6666666667,1.0,0.7,sp4,0.0,0.0,1014.6666666667,0.0,0.0,0.0,0.0,800.3333333333,507.3333333333,1016.6666666667,801.0,1012.0,312.15,1013.6666666667,297.4833333333,296.3633333333,803.0,300.8433333333,79.6666666667,295.5833333333,294.82,302.1833333333,290.97,288.4833333333,290.85,287.7766666667,292.15,293.8166666667,296.0633333333,293.4466666667
1831,2015-08-18 12:00:00,1.3333333333,level_2,0.0,6.3333333333,55.3333333333,45.6666666667,63.3333333333,1.0,6.6666666667,56.6666666667,3.0,20.0,6.6666666667,2.0,0.2,sp5,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,800.3333333333,601.0,1017.0,800.3333333333,1013.0,315.8166666667,1014.0,298.8533333333,298.03,802.6666666667,305.78,65.0,296.95,295.37,302.5833333333,292.8066666667,293.4833333333,296.1,289.6333333333,298.52,299.4833333333,300.17,298.6033333333
1832,2015-08-18 15:00:00,1.6666666667,level_3,0.0,6.0,35.3333333333,24.6666666667,51.6666666667,3.3333333333,0.0,6.6666666667,2.3333333333,96.6666666667,20.0,2.3333333333,0.1,sp3,0.0,0.0,1015.3333333333,0.0,0.0,0.0,0.0,801.0,700.6666666667,1017.0,800.0,1013.0,311.4833333333,1012.6666666667,300.04,298.35,802.3333333333,306.98,63.6666666667,296.8266666667,297.4066666667,304.15,294.6433333333,295.4833333333,297.5833333333,290.93,300.0,304.15,303.5966666667,302.4833333333
1833,2015-08-18 18:00:00,2.6666666667,level_2,0.0,7.6666666667,39.0,21.0,26.6666666667,2.6666666667,0.0,233.3333333333,1.0,73.3333333333,20.0,5.6666666667,0.0,sp3,0.0,0.0,1014.3333333333,0.0,0.0,0.0,0.0,801.0,801.0,1018.0,800.0,1013.0,308.8166666667,1012.0,298.15,296.3166666667,801.3333333333,305.7566666667,73.0,294.87,298.15,305.7433333333,295.4,293.8166666667,294.7233333333,291.67,296.04,302.8166666667,303.98,301.25
1834,2015-08-18 21:00:00,4.6666666667,level_2,0.0,4.6666666667,57.3333333333,26.0,20.0,1.0,0.0,24.3333333333,1.0,40.0,13.3333333333,5.3333333333,0.1,sp4,0.0,0.0,1015.6666666667,0.0,0.0,0.0,0.0,800.6666666667,700.6666666667,1019.0,800.0,1015.0,308.15,1013.0,297.15,294.7433333333,801.0,302.0633333333,76.3333333333,292.7766666667,295.63,302.8166666667,293.03,289.3366666667,290.8066666667,289.6333333333,293.4833333333,297.15,300.4933333333,296.6166666667
1835,2015-08-19 00:00:00,5.0,level_1,0.0,1.3333333333,75.6666666667,40.6666666667,33.3333333333,0.3333333333,0.0,17.6666666667,2.0,326.6666666667,0.0,4.0,0.1,sp6,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,800.0,702.0,1020.6666666667,800.0,1016.0,307.15,1016.0,297.15,294.8,801.6666666667,299.2633333333,73.0,292.9633333333,294.82,297.15,292.0633333333,286.4833333333,288.2966666667,288.1466666667,289.89,294.15,295.75,294.2833333333
1836,2015-08-19 03:00:00,3.6666666667,level_7,0.0,1.3333333333,77.3333333333,49.0,56.6666666667,0.3333333333,0.0,115.3333333333,3.0,320.0,13.3333333333,2.3333333333,0.0,sp7,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,800.6666666667,801.6666666667,1020.6666666667,800.0,1016.0,306.15,1018.0,296.8166666667,294.5266666667,802.3333333333,298.7033333333,74.6666666667,292.4066666667,294.4466666667,293.4833333333,291.53,284.4833333333,287.0766666667,287.0366666667,288.7066666667,293.15,292.9333333333,292.15
1837,2015-08-19 06:00:00,2.3333333333,level_1,0.0,2.6666666667,84.0,52.0,13.3333333333,0.3333333333,56.6666666667,36.6666666667,4.0,330.0,40.0,0.3333333333,0.0,sp8,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,802.0,801.0,1020.0,774.3333333333,1016.3333333333,306.4833333333,1018.0,296.8166666667,294.4833333333,781.0,297.5666666667,73.3333333333,292.59,294.63,292.9166666667,291.5833333333,281.8166666667,285.33,286.6666666667,287.8166666667,291.8166666667,292.2733333333,291.7833333333
1838,2015-08-19 09:00:00,1.3333333333,level_1,0.0,2.3333333333,35.6666666667,49.0,26.6666666667,1.0,0.0,71.6666666667,3.0,323.3333333333,26.6666666667,5.3333333333,0.0,sp1,0.0,0.0,1017.6666666667,0.0,0.0,0.0,0.0,801.3333333333,801.0,1020.6666666667,800.0,1017.6666666667,311.4833333333,1019.0,297.8166666667,296.31,748.0,299.1966666667,65.0,295.1733333333,299.26,301.1833333333,295.3733333333,285.4833333333,289.62,290.9266666667,293.3366666667,293.15,295.8166666667,292.8166666667
1839,2015-08-19 12:00:00,1.0,level_2,0.0,3.6666666667,36.0,46.3333333333,40.0,0.0,0.0,0.0,3.3333333333,183.3333333333,20.0,1.3333333333,0.0,sp3,0.0,0.0,1018.3333333333,0.0,0.0,0.0,0.0,801.0,801.0,1020.6666666667,800.0,1019.0,314.8166666667,1019.0,299.5566666667,298.5233333333,802.0,305.5866666667,63.6666666667,297.05,302.04,302.8166666667,298.0733333333,293.8166666667,297.3266666667,294.2633333333,300.9266666667,299.8166666667,300.2933333333,298.8166666667
1840,2015-08-19 15:00:00,2.6666666667,level_3,0.0,3.6666666667,27.3333333333,30.3333333333,33.3333333333,3.0,0.0,26.6666666667,5.3333333333,203.3333333333,20.0,2.6666666667,0.0,sp1,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,801.0,801.0,1020.0,800.0,1018.0,314.4833333333,1017.6666666667,300.7433333333,300.0066666667,801.6666666667,308.18,61.0,298.95,302.0366666667,304.1833333333,298.6566666667,298.4833333333,300.6133333333,295.1866666667,305.1866666667,304.4833333333,303.4533333333,302.3833333333
1841,2015-08-19 18:00:00,1.6666666667,level_3,0.0,4.0,27.3333333333,23.3333333333,0.0,2.6666666667,0.0,230.0,5.6666666667,210.0,20.0,2.3333333333,0.0,sp1,0.0,0.0,1017.6666666667,0.0,0.0,0.0,0.0,801.0,801.0,1019.6666666667,800.0,1017.0,312.8166666667,1017.0,300.41,298.7533333333,800.0,308.9133333333,66.3333333333,297.41,300.1866666667,305.8166666667,297.87,296.89,297.74,294.4466666667,298.5566666667,306.4833333333,304.4433333333,302.7166666667
1842,2015-08-19 21:00:00,1.0,level_3,0.0,3.3333333333,31.3333333333,27.3333333333,0.0,1.0,0.0,100.0,3.0,233.3333333333,0.0,2.6666666667,0.0,sp1,0.0,0.0,1018.3333333333,0.0,0.0,0.0,0.0,800.0,801.0,1021.0,800.0,1018.0,310.8166666667,1017.3333333333,299.15,296.7966666667,800.0,306.08,74.0,294.2633333333,297.9633333333,303.8166666667,295.2766666667,290.7466666667,292.4566666667,291.2966666667,294.15,303.4833333333,301.1233333333,297.75
1843,2015-08-20 00:00:00,1.0,level_1,0.0,1.3333333333,42.0,32.0,0.0,0.6666666667,0.0,47.0,1.3333333333,230.0,0.0,2.6666666667,0.0,sp1,0.0,0.0,1019.6666666667,0.0,0.0,0.0,0.0,800.0,801.6666666667,1022.6666666667,800.0,1019.6666666667,308.15,1018.6666666667,299.15,296.2166666667,800.0,302.3733333333,74.0,293.8933333333,296.89,298.15,293.8033333333,286.0766666667,288.17,289.6333333333,290.4466666667,299.15,297.34,295.75
1844,2015-08-20 03:00:00,1.6666666667,level_4,0.0,1.0,40.3333333333,37.0,0.0,0.3333333333,0.0,151.3333333333,2.0,320.0,0.0,5.0,0.0,sp1,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,800.0,802.6666666667,1023.0,800.0,1020.0,306.8166666667,1020.3333333333,298.15,295.53,800.0,300.2366666667,78.0,292.7766666667,296.48,296.15,293.3833333333,283.4833333333,285.36,288.8933333333,288.15,296.4833333333,295.5333333333,294.6166666667
1845,2015-08-20 06:00:00,2.0,level_7,0.0,1.0,45.3333333333,44.3333333333,0.0,0.3333333333,0.0,0.0,3.6666666667,326.6666666667,0.0,6.0,0.0,sp1,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,800.0,801.3333333333,1022.0,800.0,1020.0,307.4833333333,1021.3333333333,297.8166666667,294.97,800.0,299.0666666667,76.3333333333,292.5933333333,296.1133333333,293.9833333333,292.9333333333,281.15,284.3666666667,288.1466666667,287.15,294.4833333333,293.34,292.8166666667
1846,2015-08-20 09:00:00,0.6666666667,level_3,0.0,0.3333333333,52.3333333333,44.3333333333,0.0,2.0,0.0,150.0,3.3333333333,323.3333333333,0.0,1.3333333333,0.0,sp13,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,800.0,801.6666666667,1022.0,800.0,1021.0,311.4833333333,1022.3333333333,300.1866666667,299.3533333333,800.0,303.7233333333,70.6666666667,298.3166666667,299.6333333333,304.6166666667,296.7033333333,287.15,290.8166666667,293.7033333333,293.5166666667,298.4833333333,298.04,294.4833333333
1847,2015-08-20 12:00:00,1.3333333333,level_1,0.0,1.3333333333,29.3333333333,48.0,0.0,1.0,0.0,43.3333333333,3.3333333333,166.6666666667,0.0,1.3333333333,0.0,sp4,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,800.0,801.0,1021.3333333333,800.0,1021.0,315.4833333333,1022.3333333333,303.5566666667,302.61,800.0,309.5133333333,59.3333333333,301.2966666667,304.08,304.45,299.7,296.8166666667,300.8966666667,296.2966666667,305.7433333333,305.8166666667,302.19,300.7833333333
1848,2015-08-20 15:00:00,3.3333333333,level_5,0.0,4.6666666667,27.6666666667,24.0,0.0,3.3333333333,0.0,200.0,5.0,186.6666666667,20.0,4.0,0.0,sp1,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,801.0,801.0,1020.3333333333,800.0,1020.0,313.8166666667,1020.6666666667,305.3733333333,303.12,800.0,311.3433333333,58.0,301.2966666667,302.78,307.15,300.1133333333,302.4833333333,306.22,297.2233333333,312.04,309.15,305.7266666667,304.6833333333
1849,2015-08-20 18:00:00,2.0,level_4,0.0,5.0,34.3333333333,16.3333333333,0.0,5.0,6.6666666667,303.3333333333,5.0,203.3333333333,0.0,4.0,0.0,sp10,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,800.0,801.3333333333,1019.6666666667,800.3333333333,1019.0,310.4833333333,1019.0,302.4833333333,300.44,800.0,309.59,59.6666666667,298.7033333333,301.6666666667,308.4833333333,299.55,299.8166666667,302.4266666667,295.9266666667,304.15,308.4833333333,306.25,303.8166666667
1850,2015-08-20 21:00:00,1.3333333333,level_4,0.0,2.6666666667,59.6666666667,18.3333333333,0.0,1.3333333333,0.0,100.0,4.3333333333,216.6666666667,0.0,4.3333333333,0.0,sp12,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,800.0,801.0,1020.3333333333,800.0,1020.3333333333,310.15,1019.3333333333,300.4833333333,297.63,800.0,305.5033333333,66.3333333333,295.0033333333,299.8166666667,305.4833333333,297.1733333333,293.5933333333,296.2866666667,293.5233333333,298.63,302.4833333333,302.6033333333,298.8166666667
1851,2015-08-21 00:00:00,1.0,level_1,0.0,1.0,44.3333333333,28.3333333333,0.0,0.3333333333,0.0,89.0,3.0,243.3333333333,0.0,2.0,0.0,sp1,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,800.0,801.0,1021.6666666667,800.0,1021.0,309.4833333333,1020.0,299.15,296.46,800.0,302.79,75.3333333333,293.5233333333,298.71,299.95,296.1266666667,289.26,291.8133333333,292.4066666667,295.1866666667,299.15,298.3366666667,296.55
1852,2015-08-21 03:00:00,1.6666666667,level_10,0.0,1.0,37.0,39.0,0.0,0.3333333333,0.0,156.0,2.0,320.0,0.0,4.3333333333,0.0,sp1,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,800.0,801.0,1022.0,800.0,1020.6666666667,307.4833333333,1021.0,297.8166666667,295.0466666667,800.0,300.9433333333,79.6666666667,292.2233333333,297.4066666667,297.4833333333,295.0866666667,287.15,288.86,291.4833333333,291.6666666667,297.4833333333,296.8433333333,296.2166666667
1853,2015-08-21 06:00:00,0.6666666667,level_7,0.0,1.3333333333,63.3333333333,51.3333333333,0.0,0.6666666667,4.0,94.6666666667,1.3333333333,323.3333333333,0.0,2.3333333333,0.0,sp5,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,800.0,801.0,1019.3333333333,800.3333333333,1020.3333333333,307.8166666667,1021.0,296.5933333333,293.9866666667,800.0,300.29,84.6666666667,290.93,296.8533333333,295.8833333333,294.52,284.4833333333,287.7966666667,290.0033333333,290.15,295.8166666667,295.29,294.7833333333
1854,2015-08-21 09:00:00,0.6666666667,level_1,0.0,0.6666666667,62.6666666667,51.0,0.0,0.0,0.0,0.0,2.0,180.0,0.0,0.6666666667,0.0,sp15,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,800.0,801.6666666667,1019.0,800.0,1021.0,311.8166666667,1022.0,299.8933333333,299.17,800.0,303.9666666667,72.3333333333,298.4233333333,302.2233333333,304.8833333333,298.3166666667,291.15,294.32,293.3333333333,296.9266666667,298.8166666667,299.3266666667,296.4833333333
1855,2015-08-21 12:00:00,2.6666666667,level_1,0.0,1.3333333333,42.0,44.3333333333,0.0,1.3333333333,0.0,96.6666666667,5.6666666667,203.3333333333,0.0,1.0,0.0,sp14,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,800.0,801.0,1018.3333333333,800.0,1020.0,315.4833333333,1021.0,304.4466666667,303.17,800.0,308.53,57.3333333333,301.8533333333,307.4066666667,305.3433333333,301.6066666667,300.15,304.82,295.3733333333,309.45,303.4833333333,303.53,302.4833333333
1856,2015-08-21 15:00:00,4.6666666667,level_5,0.0,5.6666666667,31.6666666667,32.3333333333,0.0,4.6666666667,0.0,313.3333333333,6.3333333333,203.3333333333,20.0,2.6666666667,0.0,sp11,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,801.0,801.0,1017.6666666667,800.0,1018.6666666667,315.8166666667,1019.0,306.48,303.5933333333,800.0,310.7233333333,55.0,301.8233333333,304.4466666667,306.8166666667,300.9433333333,298.8166666667,305.6766666667,296.6666666667,314.2633333333,306.8166666667,306.15,304.75
1857,2015-08-21 18:00:00,5.3333333333,level_3,0.0,4.6666666667,40.6666666667,25.6666666667,63.3333333333,4.6666666667,13.3333333333,323.3333333333,5.0,210.0,20.0,5.0,1.3,sp3,0.0,0.0,1018.6666666667,0.0,0.0,0.0,0.0,801.0,601.3333333333,1017.3333333333,800.6666666667,1018.0,313.4833333333,1017.0,302.15,300.12,802.6666666667,308.3033333333,58.0,298.3333333333,302.04,306.8166666667,298.5533333333,296.7433333333,300.74,293.15,304.15,305.8166666667,303.5733333333,296.4166666667
1858,2015-08-21 21:00:00,6.0,level_2,0.0,2.3333333333,65.3333333333,39.0,75.0,2.0,0.0,336.6666666667,2.3333333333,246.6666666667,33.3333333333,3.6666666667,0.0,sp10,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,801.6666666667,801.0,1017.6666666667,800.0,1018.3333333333,312.4833333333,1019.0,300.15,297.72,408.3333333333,305.18,69.0,294.6333333333,299.8166666667,301.15,296.89,294.41,296.5566666667,293.15,298.52,300.15,297.7,292.2833333333
1859,2015-08-22 00:00:00,4.6666666667,level_2,0.0,1.6666666667,26.6666666667,54.3333333333,38.3333333333,0.6666666667,0.0,123.3333333333,0.6666666667,200.0,26.6666666667,3.6666666667,0.0,sp1,0.0,0.0,1018.6666666667,0.0,0.0,0.0,0.0,801.3333333333,801.3333333333,1018.3333333333,800.0,1018.0,310.15,1019.6666666667,299.15,295.8233333333,801.6666666667,301.48,78.0,292.22,298.7066666667,296.8166666667,296.01,293.15,294.17,291.85,295.5566666667,297.4833333333,295.2333333333,292.2833333333
1860,2015-08-22 03:00:00,4.3333333333,level_10,0.0,1.0,81.0,72.6666666667,0.0,0.6666666667,0.0,123.3333333333,0.6666666667,213.3333333333,51.6666666667,2.3333333333,0.1,sp11,0.0,0.0,1017.3333333333,0.0,0.1,0.0,0.0,459.5,700.6666666667,1017.3333333333,800.0,1017.3333333333,308.15,1019.3333333333,297.15,294.52,800.0,300.6566666667,79.6666666667,291.1133333333,297.7766666667,294.15,295.5666666667,291.4833333333,293.0866666667,290.37,294.08,294.8166666667,293.5933333333,292.8033333333
1861,2015-08-22 06:00:00,1.6666666667,level_10,0.0,3.0,66.0,90.0,75.0,0.0,9.3333333333,44.0,1.0,113.3333333333,20.0,3.6666666667,0.3,sp3,0.0,0.0,1016.6666666667,0.0,0.0,0.0,0.0,604.0,701.0,1014.6666666667,800.3333333333,1016.6666666667,309.15,1017.6666666667,296.26,293.9933333333,769.0,299.4333333333,74.6666666667,290.3733333333,297.59,292.2166666667,295.3733333333,291.15,292.6666666667,291.2966666667,293.8166666667,294.15,291.8366666667,291.21
1862,2015-08-22 09:00:00,2.0,level_7,0.0,3.0,62.3333333333,74.3333333333,40.0,1.3333333333,52.6666666667,106.6666666667,2.3333333333,250.0,0.0,3.0,4.2,sp3,0.0,0.0,1016.3333333333,0.0,0.0,0.0,0.0,800.0,456.1666666667,1013.6666666667,802.0,1015.6666666667,314.4833333333,1017.0,299.0733333333,298.2033333333,768.3333333333,301.4333333333,70.6666666667,297.2066666667,298.52,303.2166666667,296.4733333333,293.15,294.75,293.52,296.1133333333,294.4833333333,296.1466666667,293.0766666667
1863,2015-08-22 12:00:00,0.6666666667,level_2,0.0,3.3333333333,60.3333333333,49.6666666667,75.0,2.3333333333,50.0,325.0,3.3333333333,240.0,0.0,5.0,0.0,sp3,0.0,0.0,1015.6666666667,0.0,0.0,0.0,0.0,800.0,801.0,1013.0,802.0,1014.6666666667,316.8166666667,1015.6666666667,303.15,301.5366666667,803.0,302.98,61.3333333333,300.3833333333,303.15,302.45,300.0966666667,296.2216666667,298.365,296.8533333333,300.445,295.4833333333,300.2933333333,299.1833333333
1864,2015-08-22 15:00:00,5.6666666667,level_3,0.0,5.0,40.3333333333,29.3333333333,75.0,2.0,13.3333333333,223.3333333333,3.3333333333,186.6666666667,20.0,6.0,0.1,sp2,0.0,0.0,1014.3333333333,0.0,0.0,0.0,0.0,801.0,700.6666666667,1011.0,800.6666666667,1013.0,314.8166666667,1013.3333333333,302.67,301.3233333333,803.0,305.0566666667,56.6666666667,300.3033333333,303.89,304.0033333333,300.7233333333,296.4833333333,300.98,297.4066666667,304.8166666667,299.4833333333,302.92,300.55
1865,2015-08-22 18:00:00,6.6666666667,level_3,0.7,4.3333333333,43.3333333333,26.3333333333,75.0,2.3333333333,0.0,220.0,2.6666666667,170.0,13.3333333333,4.6666666667,0.0,sp2,0.0,0.0,1012.6666666667,0.0,0.0,0.0,0.0,800.6666666667,801.0,1010.0,800.0,1012.0,311.8166666667,1011.0,301.15,298.7366666667,450.6666666667,304.73,62.6666666667,296.6666666667,301.4833333333,304.8166666667,299.0266666667,293.3366666667,296.7866666667,295.3733333333,299.8533333333,301.15,303.2366666667,300.7833333333
1866,2015-08-22 21:00:00,6.6666666667,level_1,0.4,2.0,53.0,31.6666666667,75.0,1.0,0.0,0.0,1.0,30.0,0.0,3.6666666667,0.0,sp2,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,800.0,801.0,1011.0,800.0,1011.0,310.8166666667,1011.0,299.8166666667,297.64,511.5,301.77,72.0,296.48,299.1866666667,302.15,296.5833333333,290.15,291.6966666667,292.41,293.15,296.4833333333,301.1633333333,298.5833333333
1867,2015-08-23 00:00:00,5.3333333333,level_10,0.0,1.6666666667,44.0,39.6666666667,63.3333333333,0.6666666667,0.0,106.6666666667,1.3333333333,26.6666666667,0.0,4.0,0.0,sp1,0.0,0.0,1011.3333333333,0.0,0.0,0.0,0.0,800.0,801.3333333333,1010.6666666667,800.0,1011.0,309.8166666667,1011.6666666667,297.4833333333,296.0166666667,802.6666666667,299.2966666667,76.3333333333,294.4933333333,298.2966666667,298.4833333333,295.4166666667,290.15,290.9066666667,290.5566666667,291.7033333333,293.8166666667,297.32,295.1833333333
1868,2015-08-23 03:00:00,3.6666666667,level_7,0.1,1.6666666667,46.3333333333,50.3333333333,33.3333333333,1.0,0.0,276.6666666667,3.0,316.6666666667,0.0,4.6666666667,0.0,sp1,0.0,0.0,1009.3333333333,0.0,0.0,0.0,0.0,800.0,801.3333333333,1010.3333333333,800.0,1009.6666666667,308.4833333333,1012.0,296.4833333333,293.87,701.0,299.2266666667,76.3333333333,290.93,296.9266666667,295.4833333333,294.5966666667,289.7433333333,290.3233333333,290.3733333333,290.9266666667,293.4833333333,294.06,292.9166666667
1869,2015-08-23 06:00:00,4.3333333333,level_1,0.1,0.6666666667,67.0,57.3333333333,75.0,0.3333333333,26.6666666667,43.6666666667,4.0,326.6666666667,0.0,4.6666666667,0.0,sp2,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,800.0,802.3333333333,1011.0,801.3333333333,1009.0,310.4833333333,1012.0,295.7833333333,293.5633333333,735.5,298.5166666667,84.6666666667,289.26,297.41,293.4833333333,294.5633333333,287.8166666667,289.0566666667,290.1866666667,290.15,291.4833333333,292.6966666667,291.3433333333
1870,2015-08-23 09:00:00,4.3333333333,level_9,0.0,3.0,57.0,60.0,63.3333333333,1.0,41.0,80.0,2.3333333333,320.0,33.3333333333,4.6666666667,0.0,sp3,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,801.6666666667,802.3333333333,1010.3333333333,801.6666666667,1009.0,315.15,1013.0,299.8133333333,297.26,802.6666666667,301.1866666667,59.6666666667,292.78,301.2966666667,299.6166666667,297.79,289.4833333333,291.6966666667,293.89,293.3333333333,293.8166666667,294.17,291.48
1871,2015-08-23 12:00:00,7.6666666667,level_8,0.0,5.3333333333,30.0,40.6666666667,40.0,0.6666666667,13.3333333333,36.6666666667,4.3333333333,200.0,40.0,4.6666666667,0.1,sp1,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,802.0,700.6666666667,1008.6666666667,800.6666666667,1009.0,317.8166666667,1012.6666666667,304.7433333333,302.0266666667,802.0,304.3,29.0,298.7066666667,304.4466666667,297.1166666667,300.4233333333,294.15,296.95,295.19,300.1866666667,297.4833333333,295.8866666667,295.04
1872,2015-08-23 15:00:00,8.0,level_8,0.0,9.0,25.6666666667,23.6666666667,20.0,2.6666666667,0.0,83.3333333333,7.6666666667,210.0,13.3333333333,4.6666666667,0.1,sp1,0.0,0.0,1006.3333333333,0.0,0.0,0.0,0.0,800.6666666667,700.6666666667,1006.0,800.0,1007.6666666667,314.15,1011.6666666667,306.15,303.5966666667,801.0,305.63,22.6666666667,300.56,305.0033333333,299.15,301.2266666667,296.15,299.29,296.8533333333,302.0033333333,301.15,297.81,297.0833333333
1873,2015-08-23 18:00:00,8.0,level_9,0.0,8.6666666667,36.6666666667,29.0,0.0,3.6666666667,0.0,223.3333333333,8.0,216.6666666667,0.0,7.0,0.0,sp5,0.0,0.0,1005.3333333333,0.0,0.0,0.0,0.0,800.0,801.0,1003.6666666667,800.0,1006.3333333333,311.4833333333,1010.0,306.15,303.4866666667,800.0,304.64,23.0,300.19,303.7066666667,299.15,300.2566666667,297.15,298.6933333333,297.04,300.8166666667,300.15,297.9733333333,296.15
1874,2015-08-23 21:00:00,8.0,level_9,0.0,4.6666666667,56.3333333333,39.6666666667,0.0,5.0,0.0,153.3333333333,4.6666666667,240.0,0.0,5.3333333333,0.0,sp6,0.0,0.0,1005.6666666667,0.0,0.0,0.0,0.0,800.0,801.0,1002.3333333333,800.0,1007.0,310.4833333333,1010.3333333333,302.9266666667,300.0933333333,800.0,300.5233333333,23.3333333333,295.37,300.5566666667,296.4833333333,297.5533333333,295.15,297.3966666667,293.52,300.15,294.4833333333,294.6333333333,291.5833333333
1875,2015-08-24 00:00:00,8.0,level_9,0.0,5.0,51.3333333333,47.0,50.0,6.6666666667,0.0,230.0,1.3333333333,146.6666666667,25.0,3.3333333333,0.0,sp2,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,801.0,801.0,1006.0,800.0,1008.0,310.15,1011.6666666667,300.8166666667,297.73,802.0,298.9766666667,22.0,292.78,299.4466666667,294.4833333333,296.3,292.4833333333,294.7166666667,291.4833333333,297.3366666667,293.4833333333,293.0966666667,290.35
1876,2015-08-24 03:00:00,8.0,level_9,0.0,7.3333333333,37.0,54.6666666667,38.3333333333,3.6666666667,0.0,156.6666666667,2.3333333333,323.3333333333,63.3333333333,4.6666666667,0.0,sp1,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,802.6666666667,801.0,1008.3333333333,800.0,1008.0,308.15,1012.0,299.4833333333,295.8233333333,801.6666666667,297.9466666667,31.6666666667,290.7433333333,297.5933333333,293.8166666667,295.12,288.15,290.65,290.93,292.4066666667,292.15,292.7666666667,291.05
1877,2015-08-24 06:00:00,5.3333333333,level_9,0.0,6.6666666667,62.0,66.3333333333,33.3333333333,1.0,0.0,80.0,2.0,323.3333333333,51.6666666667,4.3333333333,0.0,sp3,0.0,0.0,1005.6666666667,0.0,0.0,0.0,0.0,802.3333333333,801.0,1009.0,800.0,1008.6666666667,310.15,1012.6666666667,297.8166666667,294.5333333333,801.6666666667,297.4366666667,40.0,289.82,301.67,291.15,295.6666666667,285.15,288.8733333333,289.8166666667,291.8166666667,290.4833333333,289.6866666667,288.3166666667
1878,2015-08-24 09:00:00,4.0,level_9,0.0,6.0,66.6666666667,47.0,20.0,1.6666666667,33.3333333333,173.3333333333,2.6666666667,293.3333333333,75.0,1.6666666667,0.0,sp12,0.0,0.0,1007.6666666667,0.0,0.0,0.0,0.0,803.0,800.0,1012.0,801.6666666667,1010.6666666667,315.15,1014.6666666667,300.19,297.66,801.0,301.0866666667,38.6666666667,294.4433333333,304.0766666667,295.85,298.7566666667,288.8166666667,292.1266666667,294.26,294.45,293.15,290.9733333333,287.5833333333
1879,2015-08-24 12:00:00,5.6666666667,level_9,0.0,8.6666666667,51.6666666667,36.6666666667,33.3333333333,5.0,45.0,306.6666666667,6.0,286.6666666667,6.6666666667,1.0,0.0,sp13,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,800.3333333333,800.0,1014.0,802.0,1011.3333333333,318.4833333333,1015.0,303.63,301.36,801.6666666667,305.45,29.0,297.9666666667,306.1133333333,296.5433333333,301.29,292.8166666667,295.65,296.4833333333,298.52,297.4833333333,293.87,291.4166666667
